ID,METHOD_SIG,RATING,SOURCE,CONFIDENCE,LAST_UPDATED
10553,"int android.os.MemoryFile.getSize (FileDescriptor)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:11"
10554,"int android.os.MemoryFile$MemoryInputStream.available ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033045494,"2013-09-17 02:58:11"
10555,"boolean android.os.MemoryFile$MemoryInputStream.markSupported ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:11"
10556,"void android.os.MemoryFile$MemoryInputStream.mark (int)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:11"
10557,"void android.os.MemoryFile$MemoryInputStream.reset ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:11"
10558,"int android.os.MemoryFile$MemoryInputStream.read ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9030599849,"2013-09-17 02:58:11"
10559,"int android.os.MemoryFile$MemoryInputStream.read (byte[], int, int)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 02:58:11"
10560,"long android.os.MemoryFile$MemoryInputStream.skip (long)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033217597,"2013-09-17 02:58:11"
10561,"void android.os.MemoryFile$MemoryOutputStream.write (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9031712411,"2013-09-17 02:58:11"
10562,"void android.os.MessageQueue.<init> ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 02:58:11"
10563,"void android.os.MessageQueue.nativeInit ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 02:58:11"
10564,"void android.os.MessageQueue.nativeDestroy ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 02:58:11"
10565,"void android.os.MessageQueue.nativePollOnce (int, int)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 02:58:11"
10566,"void android.os.MessageQueue.nativeWake (int)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 02:58:11"
10567,"void android.os.MessageQueue.finalize ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 02:58:11"
10568,"Message android.os.MessageQueue.next ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 02:58:11"
10569,"void droidsafe.runtime.DroidSafeAndroidRuntime.main ()","@DSModeled(DSC.BAN)","FILE",1.0,"2013-09-17 02:58:11"
10570,"void droidsafe.runtime.DroidSafeAndroidRuntime.modelActivity (Activity)","@DSModeled(DSC.BAN)","FILE",1.0,"2013-09-17 02:58:12"
10571,"void droidsafe.runtime.DroidSafeAndroidRuntime.modelService (Service)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 02:58:12"
10572,"void droidsafe.runtime.DroidSafeAndroidRuntime.modelContentProvider (ContentProvider)","@DSModeled(DSC.SPEC)","FILE",1.0,"2013-09-17 02:58:12"
10573,"void droidsafe.runtime.DroidSafeAndroidRuntime.modelBroadCastReceiver (BroadcastReceiver)","@DSModeled(DSC.SPEC)","FILE",1.0,"2013-09-17 02:58:12"
10574,"void droidsafe.runtime.DroidSafeAndroidRuntime.modelApplication (Application)","@DSModeled(DSC.SPEC)","FILE",1.0,"2013-09-17 02:58:12"
10575,"void java.io.StringBufferInputStream.<init> (String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 02:58:12"
10576,"int java.io.StringBufferInputStream.available ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 02:58:12"
10577,"int java.io.StringBufferInputStream.read ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 02:58:12"
10578,"int java.io.StringBufferInputStream.read (byte[], int, int)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 02:58:12"
10579,"void java.io.StringBufferInputStream.reset ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:13"
10580,"long java.io.StringBufferInputStream.skip (long)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:13"
10582,"void java.nio.Buffer.<init> (int, int, MemoryBlock)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 02:58:13"
10583,"Object java.nio.Buffer.array ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033238331,"2013-09-17 02:58:13"
10584,"int java.nio.Buffer.arrayOffset ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 02:58:13"
10585,"int java.nio.Buffer.capacity ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:13"
10586,"void java.nio.Buffer.checkIndex (int)","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-09-17 02:58:13"
10587,"void java.nio.Buffer.checkIndex (int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9023141281,"2013-09-17 02:58:13"
10588,"int java.nio.Buffer.checkGetBounds (int, int, int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 02:58:13"
10589,"int java.nio.Buffer.checkPutBounds (int, int, int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9005093637,"2013-09-17 02:58:13"
10590,"void java.nio.Buffer.checkStartEndRemaining (int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9031724396,"2013-09-17 02:58:13"
10591,"Buffer java.nio.Buffer.clear ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:13"
10592,"Buffer java.nio.Buffer.flip ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:13"
10593,"boolean java.nio.Buffer.hasArray ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032031468,"2013-09-17 02:58:13"
10594,"boolean java.nio.Buffer.hasRemaining ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:13"
10595,"boolean java.nio.Buffer.isDirect ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033244678,"2013-09-17 02:58:13"
10596,"boolean java.nio.Buffer.isReadOnly ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245444,"2013-09-17 02:58:13"
10597,"int java.nio.Buffer.limit ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:13"
10598,"Buffer java.nio.Buffer.limit (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032210708,"2013-09-17 02:58:13"
10599,"void java.nio.Buffer.limitImpl (int)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 02:58:13"
10600,"Buffer java.nio.Buffer.mark ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:14"
10601,"int java.nio.Buffer.position ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:14"
10602,"Buffer java.nio.Buffer.position (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 02:58:14"
10603,"void java.nio.Buffer.positionImpl (int)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-17 02:58:14"
10604,"int java.nio.Buffer.remaining ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:14"
10605,"Buffer java.nio.Buffer.reset ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246177,"2013-09-17 02:58:14"
10606,"Buffer java.nio.Buffer.rewind ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:14"
10607,"String java.nio.Buffer.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9024137405,"2013-09-17 02:58:14"
10608,"void java.nio.channels.Channels.<init> ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:14"
10609,"ReadableByteChannel java.nio.channels.Channels.newChannel (InputStream)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033208487,"2013-09-17 02:58:14"
10610,"Reader java.nio.channels.Channels.newReader (ReadableByteChannel, CharsetDecoder, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.903184589,"2013-09-17 02:58:14"
10611,"Reader java.nio.channels.Channels.newReader (ReadableByteChannel, String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 02:58:14"
10612,"Writer java.nio.channels.Channels.newWriter (WritableByteChannel, CharsetEncoder, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 02:58:14"
10613,"Writer java.nio.channels.Channels.newWriter (WritableByteChannel, String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 02:58:14"
10614,"void java.nio.channels.Channels.checkBlocking (Channel)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032023542,"2013-09-17 02:58:14"
10615,"void java.nio.channels.Channels$ChannelInputStream.<init> (ReadableByteChannel)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9005468598,"2013-09-17 02:58:14"
10616,"int java.nio.channels.Channels$ChannelInputStream.read ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033225952,"2013-09-17 02:58:14"
10617,"int java.nio.channels.Channels$ChannelInputStream.read (byte[], int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033235569,"2013-09-17 02:58:14"
10618,"int java.nio.channels.Channels$ChannelInputStream.available ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9027818458,"2013-09-17 02:58:14"
10619,"void java.nio.channels.Channels$ChannelInputStream.close ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 02:58:15"
10620,"void java.nio.channels.Channels$ChannelOutputStream.<init> (WritableByteChannel)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033104042,"2013-09-17 02:58:15"
10621,"void java.nio.channels.Channels$ChannelOutputStream.write (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033223881,"2013-09-17 02:58:15"
10622,"void java.nio.channels.Channels$ChannelOutputStream.write (byte[], int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032901962,"2013-09-17 02:58:15"
10623,"void java.nio.channels.Channels$InputStreamChannel.<init> (InputStream)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032548061,"2013-09-17 02:58:15"
10624,"int java.nio.channels.Channels$InputStreamChannel.read (ByteBuffer)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245811,"2013-09-17 02:58:15"
10625,"void java.nio.channels.Channels$InputStreamChannel.implCloseChannel ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9018618779,"2013-09-17 02:58:15"
10626,"void java.nio.channels.Channels$OutputStreamChannel.<init> (OutputStream)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032990464,"2013-09-17 02:58:15"
10627,"int java.nio.channels.Channels$OutputStreamChannel.write (ByteBuffer)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245028,"2013-09-17 02:58:15"
10628,"void java.nio.channels.Channels$OutputStreamChannel.implCloseChannel ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9012893807,"2013-09-17 02:58:15"
10629,"void java.nio.SocketChannelImpl.<init> (SelectorProvider)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9023943412,"2013-09-17 02:58:15"
10630,"Socket java.nio.SocketChannelImpl.socket ()","@DSModeled(DSC.SPEC)","SPECTRE",0.99,"2013-09-17 02:58:15"
10631,"boolean java.nio.SocketChannelImpl.isConnected ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:15"
10632,"void java.nio.SocketChannelImpl.setConnected ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:15"
10633,"void java.nio.SocketChannelImpl.setBound (boolean)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:15"
10634,"boolean java.nio.SocketChannelImpl.isConnectionPending ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:15"
10635,"boolean java.nio.SocketChannelImpl.connect (SocketAddress)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9023455388,"2013-09-17 02:58:15"
10636,"void java.nio.SocketChannelImpl.initLocalAddressAndPort ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:15"
10637,"int java.nio.SocketChannelImpl.read (ByteBuffer)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033220056,"2013-09-17 02:58:15"
10638,"long java.nio.SocketChannelImpl.read (ByteBuffer[], int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033230928,"2013-09-17 02:58:15"
10639,"int java.nio.SocketChannelImpl.readImpl (ByteBuffer)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:15"
10640,"int java.nio.SocketChannelImpl.write (ByteBuffer)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032648192,"2013-09-17 02:58:15"
10641,"long java.nio.SocketChannelImpl.write (ByteBuffer[], int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9011036876,"2013-09-17 02:58:15"
10642,"int java.nio.SocketChannelImpl.writeImpl (ByteBuffer)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:15"
10643,"void java.nio.SocketChannelImpl.checkOpenConnected ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:15"
10644,"void java.nio.SocketChannelImpl.checkUnconnected ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:15"
10645,"InetSocketAddress java.nio.SocketChannelImpl.validateAddress (SocketAddress)","@DSModeled(DSC.SAFE)","PSYCHIC",0.902673592,"2013-09-17 02:58:15"
10646,"InetAddress java.nio.SocketChannelImpl.getLocalAddress ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:15"
10647,"void java.nio.SocketChannelImpl.implConfigureBlocking (boolean)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9025798877,"2013-09-17 02:58:16"
10648,"FileDescriptor java.nio.SocketChannelImpl.getFD ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:16"
10649,"PlainSocketImpl java.nio.SocketChannelImpl$SocketAdapter.socketImpl ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:16"
10650,"SocketChannel java.nio.SocketChannelImpl$SocketAdapter.getChannel ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:16"
10651,"boolean java.nio.SocketChannelImpl$SocketAdapter.isBound ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9257065855,"2013-09-17 02:58:16"
10652,"boolean java.nio.SocketChannelImpl$SocketAdapter.isConnected ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9031284948,"2013-09-17 02:58:16"
10653,"InetAddress java.nio.SocketChannelImpl$SocketAdapter.getLocalAddress ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033244072,"2013-09-17 02:58:16"
10654,"void java.nio.SocketChannelImpl$SocketAdapter.close ()","@DSModeled(DSC.SPEC)","FILE",1.0,"2013-09-17 02:58:16"
10655,"OutputStream java.nio.SocketChannelImpl$SocketAdapter.getOutputStream ()","@DSModeled(DSC.SPEC)","FILE",1.0,"2013-09-17 02:58:16"
10656,"InputStream java.nio.SocketChannelImpl$SocketAdapter.getInputStream ()","@DSModeled(DSC.SPEC)","FILE",1.0,"2013-09-17 02:58:16"
10657,"void java.nio.SocketChannelImpl$SocketAdapter.checkOpenAndConnected ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:16"
10658,"FileDescriptor java.nio.SocketChannelImpl$SocketAdapter.getFileDescriptor$ ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033176434,"2013-09-17 02:58:16"
10659,"void java.nio.SocketChannelImpl$SocketChannelOutputStream.write (byte[], int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9029271821,"2013-09-17 02:58:16"
10660,"void java.nio.SocketChannelImpl$SocketChannelOutputStream.write (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032803105,"2013-09-17 02:58:16"
10661,"void java.nio.SocketChannelImpl$SocketChannelInputStream.close ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 02:58:16"
10662,"int java.nio.SocketChannelImpl$SocketChannelInputStream.read ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9160707756,"2013-09-17 02:58:16"
10663,"int java.nio.SocketChannelImpl$SocketChannelInputStream.read (byte[], int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032630968,"2013-09-17 02:58:16"
10664,"void org.apache.commons.logging.impl.Jdk14Logger.<init> (String)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-17 02:58:16"
10665,"void org.apache.commons.logging.impl.Jdk14Logger.log (Level, String, Throwable)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:16"
10666,"void org.apache.commons.logging.impl.Jdk14Logger.debug (Object, Throwable)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033242956,"2013-09-17 02:58:16"
10667,"void org.apache.commons.logging.impl.Jdk14Logger.error (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246045,"2013-09-17 02:58:17"
10668,"void org.apache.commons.logging.impl.Jdk14Logger.error (Object, Throwable)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245641,"2013-09-17 02:58:17"
10669,"void org.apache.commons.logging.impl.Jdk14Logger.fatal (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246156,"2013-09-17 02:58:17"
10670,"void org.apache.commons.logging.impl.Jdk14Logger.fatal (Object, Throwable)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033244516,"2013-09-17 02:58:17"
10671,"Logger org.apache.commons.logging.impl.Jdk14Logger.getLogger ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9009275467,"2013-09-17 02:58:17"
10672,"void org.apache.commons.logging.impl.Jdk14Logger.info (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246109,"2013-09-17 02:58:17"
10673,"void org.apache.commons.logging.impl.Jdk14Logger.info (Object, Throwable)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245936,"2013-09-17 02:58:17"
10674,"boolean org.apache.commons.logging.impl.Jdk14Logger.isDebugEnabled ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 02:58:17"
10675,"boolean org.apache.commons.logging.impl.Jdk14Logger.isErrorEnabled ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.903324558,"2013-09-17 02:58:17"
10676,"boolean org.apache.commons.logging.impl.Jdk14Logger.isFatalEnabled ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246121,"2013-09-17 02:58:17"
10677,"boolean org.apache.commons.logging.impl.Jdk14Logger.isInfoEnabled ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246012,"2013-09-17 02:58:17"
10678,"boolean org.apache.commons.logging.impl.Jdk14Logger.isTraceEnabled ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246103,"2013-09-17 02:58:17"
10679,"boolean org.apache.commons.logging.impl.Jdk14Logger.isWarnEnabled ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033244682,"2013-09-17 02:58:17"
10680,"void org.apache.commons.logging.impl.Jdk14Logger.trace (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246168,"2013-09-17 02:58:17"
10681,"void org.apache.commons.logging.impl.Jdk14Logger.trace (Object, Throwable)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033234095,"2013-09-17 02:58:17"
10682,"void org.apache.commons.logging.impl.Jdk14Logger.warn (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245681,"2013-09-17 02:58:17"
10683,"void org.apache.commons.logging.impl.Jdk14Logger.warn (Object, Throwable)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033240137,"2013-09-17 02:58:17"
10684,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.<init> (Socket, String, int, boolean, SSLParametersImpl)","@DSModeled(DSC.SPEC)","SPECTRE",0.99,"2013-09-17 02:58:17"
10685,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.init (SSLParametersImpl)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:17"
10686,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.init (SSLParametersImpl, String[], String[], String[])","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:17"
10687,"OpenSSLSessionImpl org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.getCachedClientSession (ClientSessionContext)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:17"
10688,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.checkOpen ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:17"
10689,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.startHandshake (boolean)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033243956,"2013-09-17 02:58:18"
10690,"X509Certificate[] org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.createCertChain (byte[][])","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:18"
10691,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.setCertificate (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:18"
10692,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.handshakeCompleted ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.902532051,"2013-09-17 02:58:18"
10693,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.notifyHandshakeCompletedListeners ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-17 02:58:18"
10694,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.verifyCertificateChain (byte[][], String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033243956,"2013-09-17 02:58:18"
10695,"InputStream org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.getInputStream ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-17 02:58:18"
10696,"OutputStream org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.getOutputStream ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033239333,"2013-09-17 02:58:18"
10697,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.removeHandshakeCompletedListener (HandshakeCompletedListener)","@DSModeled(DSC.SAFE)","PSYCHIC",0.902532051,"2013-09-17 02:58:18"
10698,"String[] org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.getEnabledCipherSuites ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9022262295,"2013-09-17 02:58:18"
10699,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.setUseSessionTickets (boolean)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:19"
10700,"void org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.setHostname (String)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-09-17 02:58:19"
10701,"boolean org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.getUseClientMode ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9018472371,"2013-09-17 02:58:19"
10702,"boolean org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.getWantClientAuth ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9018176005,"2013-09-17 02:58:19"
10703,"boolean org.apache.harmony.xnet.provider.jsse.OpenSSLSocketImpl.getNeedClientAuth ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9005479124,"2013-09-17 02:58:19"
